_id,student_id,university_id,year,semester,modality,status,start_date,end_date,comments
166,20429,83,2017,1,Visitante,En curso,2020-03-16,2021-11-05,Everyone most pick customer sell. Hair position edge protect.
167,201622,104,2018,2,Visitante,Finalizada,2020-03-16,2021-11-05,"Police quality suffer nature structure. Fast the rather later.
Maybe thus task. Agree provide anyone deal even. Any officer although ability."
168,22230,81,2022,1,Beca,Cancelada,2020-03-16,2021-11-05,"Professional certain left purpose suffer. One wonder thus black road college natural. Instead American away action travel.
Mean player resource this. Responsibility chair open trouble fine part."
169,19659,84,2009,1,Convenio,Cancelada,2020-03-16,2021-11-05,"Least food everybody mouth attack front cost. Conference owner accept thought clearly provide.
Young heart wonder. Election each rock cause. Hear what oil follow case chance compare can."
170,18282,121,2003,1,Convenio,Finalizada,2020-03-16,2021-11-05,"Could because tough available. Wish day civil agreement money if product seem. And line serve data about.
Suffer continue maintain bed how fine throughout the. Quickly catch ago produce sit."
171,19051,82,2002,2,Visitante,Cancelada,2020-03-16,2021-11-05,"Live almost president thing. Grow free pull cup worker me. Read amount production skin.
Own owner director whatever guy. Organization talk college sport first customer."
172,20021,127,2017,1,Beca,Finalizada,2020-03-16,2021-11-05,Account middle clearly certain. Amount weight policy per. Build day now analysis wind information sell.
173,20710,93,2016,2,ELAP,En curso,2020-03-16,2021-11-05,Economic PM season life against dark. Feeling positive likely skin teach. Trial back style letter arm.
174,201622,121,2013,2,Beca,Cancelada,2020-03-16,2021-11-05,Level just edge difference keep. Always certainly side prove debate if he increase. Talk science help good.
175,21542,101,2011,1,Convenio,Cancelada,2020-03-16,2021-11-05,"Choose shake staff science wrong life get.
Seat voice else. Their lead cost score customer soldier.
Together pay anyone inside local bill.
High lead fund rather movie. Create their study letter."
176,19105,109,2002,1,ELAP,Finalizada,2020-03-16,2021-11-05,Mr staff determine. Hour hope claim customer news hit by. Sport teach picture cell information maybe real democratic. Husband themselves contain now.
177,20429,121,2006,2,Visitante,Cancelada,2020-03-16,2021-11-05,"Draw hair movie sometimes interesting.
Everybody example start. Note enjoy produce product local contain group. Suddenly hope her go."
178,20460,83,2014,1,Visitante,Cancelada,2020-03-16,2021-11-05,"Of though contain drive without just. Plant more common past than. Might challenge car year look.
Down few young training. Low air prove second indeed partner show such."
179,20460,110,2021,1,Beca,Finalizada,2020-03-16,2021-11-05,Create because somebody special door many son material. Popular now choose later. Who success either. While thank indeed note partner.
180,20069,116,2018,2,Convenio,Cancelada,2020-03-16,2021-11-05,"Out pattern wrong my lawyer often others. Describe item game.
Attention nearly rise value son recognize. Teach seek dinner family stop really. Special in trip economic guess she."
181,20021,89,2018,1,Visitante,En curso,2020-03-16,2021-11-05,Those center clearly strong. Generation leader act card country resource eight beautiful. But bank image ago education like.
182,20175,97,2004,1,Convenio,En curso,2020-03-16,2021-11-05,Actually lose left author money head teach. Position film party budget eye something data. Some company live become knowledge.
183,18720,98,2012,2,Visitante,Cancelada,2020-03-16,2021-11-05,"Red still speak. Them lay push today there artist film.
Response continue country dog order. West structure prepare family owner increase. Live sell picture move."
184,20021,96,2002,2,ELAP,Finalizada,2020-03-16,2021-11-05,"Theory else employee modern my miss.
Gas compare stand support imagine shoulder population see. Item outside somebody set society brother necessary write."
185,21418,90,2002,2,Visitante,En curso,2020-03-16,2021-11-05,Poor building away professional join pick. Front music outside arm product manager soldier.
186,19915,78,2012,2,Convenio,Finalizada,2020-03-16,2021-11-05,"Phone baby visit occur bar explain doctor.
Result world fill heart. Central very per culture economy manager."
187,16163,94,2018,2,Beca,Finalizada,2020-03-16,2021-11-05,"Manager rather glass hospital employee whose rule. Very total resource choose eye happen.
Wear management customer hope. Set me west fast you record might."
188,20311,121,2003,2,Convenio,Cancelada,2020-03-16,2021-11-05,Ahead show structure energy these. After town then about appear seek. Pick agency force necessary forget book.
189,21068,87,2022,1,Convenio,En curso,2020-03-16,2021-11-05,"Treatment he audience sound. Laugh middle parent less tax. Couple major ever investment.
Near a listen everyone bed network. Stand finally common inside hard trip particular."
190,19659,106,2017,1,Visitante,En curso,2020-03-16,2021-11-05,"Particular result yourself center far. Page animal before shoulder Congress sport.
Natural shoulder whom to. Again draw economy inside new training."
191,18183,91,2004,2,Beca,En curso,2020-03-16,2021-11-05,Fact century stop public face dinner think onto. Me industry reflect event age enjoy. Nice along least home.
192,20333,100,2007,2,ELAP,Cancelada,2020-03-16,2021-11-05,"Check campaign because fly east fund. Difficult but on be.
Very now let them question turn dark. What arrive either discover watch couple project."
193,191511,80,2015,2,Visitante,Finalizada,2020-03-16,2021-11-05,Hundred plan decision eat ready police. Your authority week government detail. Develop society these yet realize resource memory.
194,21562,94,2002,1,Convenio,Cancelada,2020-03-16,2021-11-05,"With box success real. Official it wide admit television.
Before behind medical. Use generation stop four."
195,201669,118,2008,1,Visitante,Finalizada,2020-03-16,2021-11-05,Remain data however film history. Him everybody huge newspaper computer more. Truth forget second world.
196,22230,119,2024,2,Convenio,En curso,2020-03-16,2021-11-05,"Down also this red. Time high wrong glass both option.
Sign then unit ever why charge. Question under skill resource interview produce put."
197,21542,91,2016,1,Convenio,En curso,2020-03-16,2021-11-05,"Cold choice music apply not house. Plant management even rather artist. Contain probably magazine travel.
Finish first including road side rule particular book. Article spend order enjoy age."
198,17027,94,2005,1,ELAP,Finalizada,2020-03-16,2021-11-05,"Relationship believe recent discuss four. Serious item range those future cultural.
Without senior walk institution. Ball great site news. Early window security direction with develop."
199,123321,89,2014,2,ELAP,En curso,2020-03-16,2021-11-05,Successful record reflect for easy its. Democratic indeed hour no participant trade.
200,21782,92,2005,2,Beca,En curso,2020-03-16,2021-11-05,"Environmental relationship until agree practice majority.
Of everyone management since again they. Hotel attack oil standard."
201,20777,111,2006,1,Beca,En curso,2020-03-16,2021-11-05,Soldier thousand alone management. Pattern most according answer our expect tonight. Writer bag particular life see marriage truth.
202,21774,93,2005,2,Beca,Finalizada,2020-03-16,2021-11-05,"Wear role fund start. Member compare whom within.
Indicate action respond American third now. Fly box per.
With far sure though control choose."
203,19025,80,2022,2,Beca,Finalizada,2020-03-16,2021-11-05,"Pm travel stuff.
Loss gas later during. Game movement own left operation college. Scene with land major first mean child mention."
204,19105,114,2010,1,ELAP,En curso,2020-03-16,2021-11-05,Name report seven whether participant stand. Fire allow whatever term part.
205,20180,82,2011,1,Beca,Cancelada,2020-03-16,2021-11-05,"Perhaps coach first onto speech series. Dark power rule democratic usually including much.
Lawyer reflect hear southern church talk spend. Fish join only time theory rock news success."
206,19183,100,2017,2,Convenio,Finalizada,2020-03-16,2021-11-05,"Keep strong sort despite blood medical.
Must what perform over. Require western manager region along. Major firm someone into. Information fill others."
207,19136,81,2023,2,Beca,Finalizada,2020-03-16,2021-11-05,"But western raise area go. Create account hear throw network station. Right fill me admit attention prove somebody.
Stand little kitchen table condition accept. Eat police mission."
208,21580,97,2020,2,Convenio,Finalizada,2020-03-16,2021-11-05,Notice from home attack board window beat. Authority sort southern gas cup program hospital. Let operation ten positive.
209,20177,96,2001,1,Visitante,En curso,2020-03-16,2021-11-05,"Another up type every choose worker. Behind tell security money.
Development total month. Attack performance near though. Player discussion picture discuss table talk."
210,20868,106,2010,1,Convenio,En curso,2020-03-16,2021-11-05,"Take center impact practice never space relate. Out similar window.
Strong design everyone however president general. Black pass a watch deal."
211,21418,103,2011,1,Beca,Finalizada,2020-03-16,2021-11-05,"Different memory test choose from. Personal ball share. Fight attack window question history.
Build amount whatever ground thing fire. Agency front over."
212,19025,77,2014,1,Beca,Finalizada,2020-03-16,2021-11-05,"Middle although thank sit lead course movie help. Door camera high manager sound section ground. Fly anyone fight inside north soldier prove music.
Maybe writer my these. Door any main."
213,22449,102,2017,1,ELAP,En curso,2020-03-16,2021-11-05,Compare miss just black. Room worry weight and. Most still politics scientist debate than number.
214,22673,89,2018,1,Beca,Finalizada,2020-03-16,2021-11-05,Focus step husband record power. Well process maybe might resource.
215,21782,85,2024,1,Beca,Cancelada,2020-03-16,2021-11-05,Line class real interview degree dinner program front. Use myself section another. Day me try positive question.
